Cop-Son,Cop-Art,Cop-Alb,Cop-Gen,Cop-Pri,Cop-Tim,Cop-Rel
3.4338738918304443,6.27325439453125,4.271174430847168,9.10063362121582,3.8190197944641113,2.975245237350464,6.860281944274902
5.078132152557373,8.267915725708008,6.272190093994141,8.777510643005371,5.424846649169922,4.154659748077393,8.468315124511719
2.128997802734375,3.8269383907318115,2.7450404167175293,4.221035957336426,2.525581121444702,1.819706916809082,4.132662296295166
0.9123144745826721,1.744010090827942,1.1654558181762695,1.9011496305465698,1.175452709197998,0.8911079168319702,2.0564682483673096
0.8701305985450745,1.6433204412460327,1.1429152488708496,1.8247820138931274,1.1332166194915771,0.8171200156211853,1.9476053714752197
3.814523458480835,8.357720375061035,4.677440166473389,8.895049095153809,4.100730895996094,3.195472478866577,8.748762130737305
6.512571811676025,12.386507987976074,8.263396263122559,12.451434135437012,7.311838150024414,5.635771751403809,12.752662658691406
4.304259300231934,6.86998987197876,5.084224700927734,6.9804253578186035,4.5568976402282715,3.6719448566436768,6.924991130828857
5.507357120513916,12.288976669311523,6.852097034454346,12.515509605407715,5.949031352996826,4.666923522949219,12.735150337219238
0.9177106618881226,1.7495315074920654,1.1697263717651367,1.8903071880340576,1.2282003164291382,0.9242958426475525,2.1163692474365234
7.782932281494141,14.719400405883789,9.408164024353027,14.123558044433594,9.07536792755127,6.412652015686035,14.99146556854248
2.450103282928467,4.824509620666504,3.163681745529175,5.229433059692383,3.1837332248687744,2.424917221069336,5.905977249145508
0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.482661724090576,7.88429069519043,5.708941459655762,8.50445556640625,4.979117393493652,3.7146623134613037,8.365460395812988
6.301182746887207,12.751704216003418,7.523523807525635,12.632689476013184,6.616437911987305,5.45023775100708,12.703669548034668
2.5186781883239746,4.843730449676514,3.267390251159668,5.305883407592773,3.2921571731567383,2.4436843395233154,5.889578819274902
6.509544849395752,11.60275936126709,8.256183624267578,11.754488945007324,7.012233257293701,5.344089508056641,11.549555778503418
5.943526744842529,13.232977867126465,8.814678192138672,13.009922981262207,7.845304012298584,5.105081558227539,13.261460304260254
6.988070011138916,13.404976844787598,8.583683013916016,12.897494316101074,8.234025955200195,6.527998924255371,13.728387832641602
3.307331085205078,6.469614028930664,4.276137828826904,7.01845645904541,4.380670070648193,3.251723289489746,8.028756141662598
3.5551655292510986,6.292714595794678,4.420849800109863,6.867643356323242,3.89704966545105,2.990093946456909,6.741376876831055
7.531698226928711,14.628662109375,9.12455940246582,14.007379531860352,8.926139831542969,7.137644290924072,15.034880638122559
4.069045066833496,6.659801483154297,4.898035526275635,6.961450099945068,4.211613655090332,3.4477016925811768,6.763877868652344
4.1262407302856445,7.578827857971191,5.335811138153076,8.331426620483398,4.617495059967041,3.417191982269287,8.234010696411133
5.1039910316467285,10.090666770935059,6.41740608215332,10.860942840576172,6.524651527404785,5.023065567016602,12.65890121459961
5.228869915008545,11.453588485717773,7.984699249267578,11.926227569580078,6.9553351402282715,4.439743518829346,12.02901840209961
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.266747951507568,13.134106636047363,6.451990127563477,13.619857788085938,5.925705432891846,4.709067344665527,14.52379035949707
8.84555435180664,15.44701862335205,10.341174125671387,15.164606094360352,9.912081718444824,8.430437088012695,15.9427490234375
1.7669585943222046,3.340409278869629,2.3262717723846436,3.6900105476379395,2.225311756134033,1.6045763492584229,3.869837999343872
